granule_uid,granule_gid,obs_id,dataproduct_type,target_name,target_class,time_min,time_max,time_sampling_step_min,time_sampling_step_max,time_exp_min,time_exp_max,spectral_range_min,spectral_range_max,spectral_sampling_step_min,spectral_sampling_step_max,spectral_resolution_min,spectral_resolution_max,spatial_frame_type,instrument_host_name,instrument_name,measurement_type,processing_level,creation_date,modification_date,release_date,service_title,access_url,file_name,access_format,access_estsize,time_scale,thumbnail_url,publisher,bib_reference,target_region,feature_name,receiver_name,spectral_bandwith_min,spectral_bandwith_max
iprt_amateras_low_20150103_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20150103_v1.0,ds,Sun,star,2457025.547060185,2457025.6776736113,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-05-14T18:25:32.660,2026-04-06T11:56:24.659,2026-04-06T11:56:24.659,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2015/20150103_IPRT.fits,20150103_IPRT.fits,application/fits,9256.32,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20150103.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20150103_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20150103_v1.0,ds,Sun,star,2457025.547060185,2457025.6776736113,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,,,,,,,,,,,,,,,,,,,,,PPARC TOHOKU University,IPRT,phys.flux.density;em.radio;phys.polarization,1,2026-05-14T18:25:32.660,2026-04-06T11:56:24.659,,,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2015/20150103_IPRT.fits,20150103_IPRT.fits,application/fits,9256.32,UTC,,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20150103.gif,,,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,,AMATERAS,,,976562.0,976562.0
iprt_amateras_low_20150103_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20150103_v1.0,ds,Sun,star,2457025.547060185,2457025.6776736113,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-06T11:56:24.556,2026-04-06T11:56:24.659,2026-04-06T11:56:24.659,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2015/20150103_IPRT.fits,20150103_IPRT.fits,application/fits,9256.32,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20150103.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260101_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260101_v1.0,ds,Sun,star,2461041.4923032406,2461041.7362152776,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:15.963,2026-04-07T11:12:16.414,2026-04-07T11:12:16.414,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2025/20260101_IPRT.fits,20260101_IPRT.fits,application/fits,17228.16,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260101.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260103_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260103_v1.0,ds,Sun,star,2461043.4920833334,2461043.738113426,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:16.425,2026-04-07T11:12:16.788,2026-04-07T11:12:16.788,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260103_IPRT.fits,20260103_IPRT.fits,application/fits,17326.08,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260103.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260104_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260104_v1.0,ds,Sun,star,2461044.4919328704,2461044.738541667,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:16.797,2026-04-07T11:12:17.151,2026-04-07T11:12:17.151,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260104_IPRT.fits,20260104_IPRT.fits,application/fits,17424.0,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260104.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260105_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260105_v1.0,ds,Sun,star,2461045.4916550927,2461045.739733796,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:17.178,2026-04-07T11:12:17.520,2026-04-07T11:12:17.520,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260105_IPRT.fits,20260105_IPRT.fits,application/fits,17521.92,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260105.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260106_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260106_v1.0,ds,Sun,star,2461046.491412037,2461046.7394444444,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:17.529,2026-04-07T11:12:17.893,2026-04-07T11:12:17.893,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260106_IPRT.fits,20260106_IPRT.fits,application/fits,17521.92,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260106.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260107_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260107_v1.0,ds,Sun,star,2461047.4911805554,2461047.74068287,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:17.902,2026-04-07T11:12:18.284,2026-04-07T11:12:18.284,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260107_IPRT.fits,20260107_IPRT.fits,application/fits,17619.84,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260107.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260108_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260108_v1.0,ds,Sun,star,2461048.4909722223,2461048.7421412035,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:18.295,2026-04-07T11:12:18.675,2026-04-07T11:12:18.675,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260108_IPRT.fits,20260108_IPRT.fits,application/fits,17717.76,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260108.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260109_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260109_v1.0,ds,Sun,star,2461049.4905439815,2461049.7428356484,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:18.684,2026-04-07T11:12:19.067,2026-04-07T11:12:19.067,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260109_IPRT.fits,20260109_IPRT.fits,application/fits,17818.56,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260109.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260110_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260110_v1.0,ds,Sun,star,2461050.490266204,2461050.743946759,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:19.078,2026-04-07T11:12:19.471,2026-04-07T11:12:19.471,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260110_IPRT.fits,20260110_IPRT.fits,application/fits,17916.48,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260110.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260111_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260111_v1.0,ds,Sun,star,2461051.489895833,2461051.744861111,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:19.481,2026-04-07T11:12:19.864,2026-04-07T11:12:19.864,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260111_IPRT.fits,20260111_IPRT.fits,application/fits,18014.4,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260111.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260112_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260112_v1.0,ds,Sun,star,2461052.4894444444,2461052.7453703703,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:19.873,2026-04-07T11:12:20.233,2026-04-07T11:12:20.233,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260112_IPRT.fits,20260112_IPRT.fits,application/fits,18014.4,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260112.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260113_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260113_v1.0,ds,Sun,star,2461053.488912037,2461053.7468402777,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:20.243,2026-04-07T11:12:20.609,2026-04-07T11:12:20.609,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260113_IPRT.fits,20260113_IPRT.fits,application/fits,18210.24,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260113.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260114_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260114_v1.0,ds,Sun,star,2461054.4885069444,2461054.7477430557,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:20.617,2026-04-07T11:12:20.973,2026-04-07T11:12:20.973,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260114_IPRT.fits,20260114_IPRT.fits,application/fits,18308.16,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260114.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260115_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260115_v1.0,ds,Sun,star,2461055.487766204,2461055.74849537,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:20.983,2026-04-07T11:12:21.368,2026-04-07T11:12:21.368,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260115_IPRT.fits,20260115_IPRT.fits,application/fits,18408.96,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260115.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260116_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260116_v1.0,ds,Sun,star,2461056.4873263887,2461056.7493518516,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:21.377,2026-04-07T11:12:21.775,2026-04-07T11:12:21.775,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260116_IPRT.fits,20260116_IPRT.fits,application/fits,18506.88,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260116.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260117_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260117_v1.0,ds,Sun,star,2461057.4866087963,2461057.750335648,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:21.785,2026-04-07T11:12:22.249,2026-04-07T11:12:22.249,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260117_IPRT.fits,20260117_IPRT.fits,application/fits,18604.8,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260117.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260118_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260118_v1.0,ds,Sun,star,2461058.4861458335,2461058.7522685183,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:22.258,2026-04-07T11:12:22.649,2026-04-07T11:12:22.649,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260118_IPRT.fits,20260118_IPRT.fits,application/fits,18800.64,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260118.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260119_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260119_v1.0,ds,Sun,star,2461059.4855787037,2461059.753125,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:22.658,2026-04-07T11:12:23.092,2026-04-07T11:12:23.092,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260119_IPRT.fits,20260119_IPRT.fits,application/fits,18898.56,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260119.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260120_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260120_v1.0,ds,Sun,star,2461060.4847800927,2461060.75375,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:23.103,2026-04-07T11:12:23.509,2026-04-07T11:12:23.509,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260120_IPRT.fits,20260120_IPRT.fits,application/fits,18999.36,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260120.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260121_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260121_v1.0,ds,Sun,star,2461061.484178241,2461061.755902778,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:23.518,2026-04-07T11:12:23.957,2026-04-07T11:12:23.957,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260121_IPRT.fits,20260121_IPRT.fits,application/fits,19195.2,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260121.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260122_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260122_v1.0,ds,Sun,star,2461062.483449074,2461062.756712963,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:23.966,2026-04-07T11:12:24.368,2026-04-07T11:12:24.368,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260122_IPRT.fits,20260122_IPRT.fits,application/fits,19293.12,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260122.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260123_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260123_v1.0,ds,Sun,star,2461063.4827199075,2461063.7573263887,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:24.379,2026-04-07T11:12:24.759,2026-04-07T11:12:24.759,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260123_IPRT.fits,20260123_IPRT.fits,application/fits,19391.04,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260123.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260124_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260124_v1.0,ds,Sun,star,2461064.4817824075,2461064.7594097224,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:24.768,2026-04-07T11:12:25.186,2026-04-07T11:12:25.186,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260124_IPRT.fits,20260124_IPRT.fits,application/fits,19589.76,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260124.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260125_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260125_v1.0,ds,Sun,star,2461065.4811689816,2461065.759861111,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:25.195,2026-04-07T11:12:25.637,2026-04-07T11:12:25.637,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260125_IPRT.fits,20260125_IPRT.fits,application/fits,19687.68,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260125.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260126_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260126_v1.0,ds,Sun,star,2461066.480208333,2461066.7616782407,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:25.647,2026-04-07T11:12:26.105,2026-04-07T11:12:26.105,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260126_IPRT.fits,20260126_IPRT.fits,application/fits,19883.52,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260126.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260127_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260127_v1.0,ds,Sun,star,2461067.479525463,2461067.762361111,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:26.115,2026-04-07T11:12:26.502,2026-04-07T11:12:26.502,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260127_IPRT.fits,20260127_IPRT.fits,application/fits,19981.44,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260127.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260128_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260128_v1.0,ds,Sun,star,2461068.4786805557,2461068.762928241,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:26.510,2026-04-07T11:12:26.927,2026-04-07T11:12:26.927,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260128_IPRT.fits,20260128_IPRT.fits,application/fits,20079.36,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260128.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260129_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260129_v1.0,ds,Sun,star,2461069.477708333,2461069.7636574074,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:26.937,2026-04-07T11:12:27.420,2026-04-07T11:12:27.420,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260129_IPRT.fits,20260129_IPRT.fits,application/fits,20180.16,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260129.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260130_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260130_v1.0,ds,Sun,star,2461070.4768518517,2461070.7656712965,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:27.427,2026-04-07T11:12:27.896,2026-04-07T11:12:27.896,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260130_IPRT.fits,20260130_IPRT.fits,application/fits,20376.0,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260130.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260131_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260131_v1.0,ds,Sun,star,2461071.4759143516,2461071.767175926,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:27.905,2026-04-07T11:12:28.361,2026-04-07T11:12:28.361,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260131_IPRT.fits,20260131_IPRT.fits,application/fits,20571.84,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260131.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260201_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260201_v1.0,ds,Sun,star,2461072.474976852,2461072.7676388887,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:28.371,2026-04-07T11:12:28.785,2026-04-07T11:12:28.785,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260201_IPRT.fits,20260201_IPRT.fits,application/fits,20669.76,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260201.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260202_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260202_v1.0,ds,Sun,star,2461073.474108796,2461073.7695486112,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:28.794,2026-04-07T11:12:29.228,2026-04-07T11:12:29.228,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260202_IPRT.fits,20260202_IPRT.fits,application/fits,20868.48,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260202.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
